Project: DesignGalleryProject    Server: elite-tfsapp.elitecorp.com\DTSCollection    Query: Remaining 3.0    List type: Flat    ,,,,,,,,,,,,
ID,Backlog Priority,Release Version,Work Item Type,Title,Effort,State,Tags,Iteration Path,Area Path,Severity,Created Date,Closed Date
27174,1429762902,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Checkin Logic for new items,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,21/05/2015 12:55 PM,11/06/2015 3:30 PM
27380,1429763197,3.0.0,Product Backlog Item,(3.0.0) TPR TESTING - Walk through demo for Vantage,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,27/05/2015 10:47 AM,11/06/2015 10:46 AM
27252,1429764822,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Local cache delete on checkin,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,25/05/2015 10:02 AM,11/06/2015 3:36 PM
26550,1429766446,3.0.0,Product Backlog Item,~(3.0.0) SOLUTION MANAGER: Renaming workflows,3,Done,Analyzed; Capitalize,\3.0.0\3.0 TPR\Sprint 83,\Activities,,12/05/2015 3:17 PM,24/06/2015 5:10 PM
26551,1429768070,3.0.0,Product Backlog Item,~(3.0.0) SOLUTION MANAGER: Renaming components,3,Done,Analyzed; Capitalize,\3.0.0\3.0 TPR\Sprint 83,\Activities,,12/05/2015 3:18 PM,24/06/2015 5:10 PM
27129,1429782102,3.0.0,Product Backlog Item,~(3.0.0) GENERAL: SPIKE - Investigate work accomplished by the manager of the 3E team (Mark G.) team with ETW,2,Done,Analyzed; Capitalize,\3.0.0\3.0 TPR\Sprint 83,\Activities,,20/05/2015 2:28 PM,23/06/2015 4:13 PM
23769,1429783874,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\WORKFLOWS: New workflow with document generation,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,24/03/2015 12:13 PM,11/06/2015 3:27 PM
26623,1429921100,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Popup on creating workflow/components,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,13/05/2015 2:47 PM,26/05/2015 3:10 PM
26540,1429986798,3.0.0,Bug,(3.0.0) Solution Manager: Checkout Unhandled exception,1,Done,,\3.0.0\3.0 Alpha\Sprint 81,\Defects,2 - High,12/05/2015 12:49 PM,27/05/2015 8:53 AM
26542,1430118192,3.0.0,Bug,(3.0.0) Solution Manager: Office2013 Theme ReadOnly,2,Done,,\3.0.0\3.0 Alpha\Sprint 81,\Defects,3 - Medium,12/05/2015 1:09 PM,25/05/2015 3:27 PM
25472,1431450177,3.0.0,Bug,(3.0.0) SOLUTION MANAGER: Double border on textboxes,2,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Defects,4 - Low,28/04/2015 3:27 PM,01/05/2015 9:19 AM
24224,1432232201,3.0.0,Product Backlog Item,?(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\WORKFLOWS: Loading Workflows (connected state),5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,01/04/2015 1:00 PM,28/04/2015 4:33 PM
25457,1432379144,3.0.0,Bug,Issue with Workflow Check in and Check out - getting error and application crash if repository unavailable,3,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Defects,2 - High,28/04/2015 10:01 AM,05/05/2015 2:42 PM
25479,1432843628,3.0.0,Bug,(3.0.0) SOLUTION MANAGER: File->Open throws an exception,3,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Defects,2 - High,28/04/2015 3:58 PM,01/05/2015 9:24 AM
18314,1437441080,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\WORKFLOWS: Workflow Properties,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,03/12/2014 9:44 AM,17/04/2015 3:50 PM
23768,1458276596,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\WORKFLOWS: New workflow,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,24/03/2015 12:12 PM,15/04/2015 2:45 PM
23780,1479112112,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\WORKFLOWS: Ability to check-in workflows,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,24/03/2015 12:32 PM,15/04/2015 2:46 PM
23778,1489529870,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\WORKFLOWS: Ability to check-out workflows,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,24/03/2015 12:29 PM,15/04/2015 2:46 PM
20524,1784800138,3.0.0,Product Backlog Item,*(3.0.0) TESTING: PERFORMANCE: WF Performance Comparisons for Execution 1st run,3,Done,Analyzed; Capitalize,\3.0.0\3.0 TPR\Sprint 86,\Activities,,16/01/2015 11:16 AM,05/08/2015 4:27 PM
40400,1834691646,2.6,Product Backlog Item,"EDG SUPPORT: 2.6.1 Print Service, Latham & Watkins, 492058-274125588 - Candida font does not render in printed output",5,Done,,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Activities,,29/01/2016 1:26 PM,10/02/2016 9:46 AM
38373,1835684312,2.6,Product Backlog Item,(2.0) 3E Attachment - GA Testing,2,Done,,\3.0.0\3.0 Beta\Sprint 96,\Activities,,10/12/2015 8:52 AM,11/12/2015 9:22 AM
38374,1835967930,2.6,Product Backlog Item,(2.0) 3E Attachment - GA Release,1,Done,,\3.0.0\3.0 Beta\Sprint 96,\Activities,,10/12/2015 8:53 AM,14/12/2015 8:46 AM
30806,1999329241,3.0.0,Product Backlog Item,(3.0.0) MINI HARDENING: Execute Test Cases for Individual Activities: ConvertWordDocument,3,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 87,\Activities,,06/08/2015 8:11 AM,19/08/2015 8:50 AM
30804,1999418669,3.0.0,Product Backlog Item,(3.0.0) MINI HARDENING: Execute Test Cases for Individual Activities: ConvertPDFDocument,3,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 87,\Activities,,06/08/2015 8:11 AM,18/08/2015 9:41 AM
30770,1999552815,3.0.0,Product Backlog Item,(3.0.0) MINI HARDENING: Execute Test Cases for Individual Activities: ApplyStylesheet,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 87,\Activities,,06/08/2015 12:03 AM,13/08/2015 4:02 PM
30744,1999686965,3.0.0,Product Backlog Item,(3.0.0) MINI HARDENING: Create Workflows using various Activities: LoadDocument-SaveToDisk,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 87,\Activities,,05/08/2015 11:06 PM,11/08/2015 4:29 PM
25264,1999686965,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 1 (1): BRENT - Understanding the Page Object Model,1,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,20/04/2015 1:53 PM,07/05/2015 11:43 AM
25265,1999692554,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 1 (2): BRENT - Instructions for setting up CUITe,1,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,20/04/2015 1:54 PM,08/05/2015 3:31 PM
25266,1999698144,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 1 (3): BRENT - Page Navigation of POM and the Page Object Pattern (Selenium),1,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities\Dev,,20/04/2015 1:54 PM,20/05/2015 8:50 AM
25267,1999709324,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 1 (4): BRENT - CodedUI (CUIT) and Coded UI Enhanced (CUITe),2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities\Dev,,20/04/2015 1:55 PM,01/06/2015 2:39 PM
25268,1999714914,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 1 (5): BRENT - Additional Training on Page Navigation,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities\Dev,,20/04/2015 1:55 PM,02/06/2015 3:03 PM
25275,1999716312,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 2 (1): BRENT - Core Framework and Layers,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities\Dev,,20/04/2015 3:15 PM,04/06/2015 11:05 AM
30750,1999731683,3.0.0,Product Backlog Item,(3.0.0) MINI HARDENING: Create Workflows using various Activities: LoadDocument-Email,3,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 87,\Activities,,05/08/2015 11:09 PM,14/08/2015 11:11 AM
30749,1999776401,3.0.0,Product Backlog Item,(3.0.0) MINI HARDENING: Create Workflows using various Activities: BreakDocument-ApplyStylesheet-ConvertWordDocument-OutputPDF-SaveToDisk,3,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 87,\Activities,,05/08/2015 11:09 PM,12/08/2015 11:32 AM
24118,1999776401,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 1 (1): TIM - Understanding the Page Object Model,1,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,31/03/2015 3:51 PM,11/05/2015 8:41 AM
24119,1999777798,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 1 (2): TIM - Instructions for setting up CUITe,1,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,31/03/2015 3:53 PM,11/05/2015 8:41 AM
24120,1999779196,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 1 (3): TIM - Page Navigation of POM and the Page Object Pattern (Selenium),1,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities\Dev,,31/03/2015 3:54 PM,22/05/2015 4:03 PM
24121,1999779894,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 1 (4): TIM - CodedUI (CUIT) and Coded UI Enhanced (CUITe),2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities\Dev,,31/03/2015 3:57 PM,05/06/2015 8:56 AM
24123,1999780069,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 1 (5): TIM - Additional Training on Page Navigation,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities\Dev,,31/03/2015 4:22 PM,05/06/2015 8:56 AM
25271,1999780244,3.0.0,Product Backlog Item,AUTOMATION: Training - Phase 2 (1): TIM - Core Framework and Layers,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities\Dev,,20/04/2015 2:39 PM,05/06/2015 8:57 AM
30808,1999821120,3.0.0,Product Backlog Item,(3.0.0) MINI HARDENING: Execute Test Cases for File Acquisition,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 87,\Activities,,06/08/2015 8:15 AM,13/08/2015 3:09 PM
30748,1999821120,3.0.0,Product Backlog Item,(3.0.0) MINI HARDENING: Create Workflows using various Activities: BreakDocument-ApplyStylesheet-ConvertWordDocument-Doc:Tiff:PDF-SaveToDisk,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 87,\Activities,,05/08/2015 11:08 PM,18/08/2015 9:41 AM
30747,1999865839,3.0.0,Product Backlog Item,(3.0.0) MINI HARDENING: Create Workflows using various Activities: EvaluateXPath-DocumentCalalog-LogToFile,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 87,\Activities,,05/08/2015 11:08 PM,17/08/2015 10:04 AM
30746,1999910559,3.0.0,Product Backlog Item,(3.0.0) MINI HARDENING: Create Workflows using various Activities: ExecutePlugin-DMS-Worksite,3,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 87,\Activities,,05/08/2015 11:07 PM,18/08/2015 3:26 PM
40373,1999973948,3.0.0,Product Backlog Item,DEV: Assembly information update,2,Done,,\3.0.0\3.0 Beta\Sprint 99,\Activities,,29/01/2016 8:18 AM,04/02/2016 8:03 AM
38576,1999983160,3.0.0,Product Backlog Item,(3.0.0) TESTING (BETA - RC1),0,Done,,\3.0.0\3.0 Beta,\Activities\Testing,,15/12/2015 2:50 PM,07/03/2016 2:53 PM
29166,1999986666,3.0.0,Product Backlog Item,(3.0.0) Smoke Testing of Sprint 88,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 89,\Activities\Testing,,25/06/2015 2:40 PM,08/09/2015 9:31 AM
29893,1999989626,3.0.0,Product Backlog Item,(3.0.0) TESTING: PERFORMANCE: WF Performance Comparisons for Execution 2nd run,3,Done,Analyzed; Capitalize,\3.0.0\3.0 TPR\Sprint 91,\Activities\Testing,,20/07/2015 10:40 AM,08/10/2015 3:09 PM
29905,1999991106,3.0.0,Product Backlog Item,(3.0.0) Sprint 89 - Sanity Testing of EDG 3.0,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 89,\Activities\Testing,,20/07/2015 1:54 PM,16/09/2015 7:25 AM
29906,1999991291,3.0.0,Product Backlog Item,(3.0.0) Sprint 90 - Sanity Testing of EDG 3.0,2,Done,Analyzed; Capitalize,\3.0.0\3.0 TPR\Sprint 90,\Activities\Testing,,20/07/2015 1:55 PM,28/09/2015 10:22 AM
29161,1999991582,3.0.0,Product Backlog Item,(3.0.0) Smoke Testing of Sprint 84,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 85,\Activities,,25/06/2015 2:36 PM,14/07/2015 9:15 AM
29163,1999992002,3.0.0,Product Backlog Item,(3.0.0) Smoke Testing of Sprint 85,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 86,\Activities,,25/06/2015 2:37 PM,27/07/2015 10:25 AM
31298,1999994251,3.0.0,Product Backlog Item,SPIKE:Research and design shared components approach,5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 11:55 AM,28/08/2015 2:09 PM
31299,1999994436,3.0.0,Product Backlog Item,SPIKE:Research and design 'production ready' version control flag,3,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 11:56 AM,26/08/2015 9:28 AM
31332,1999994528,3.0.0,Product Backlog Item,SPIKE:Research and design reading match data from Workflow Engine,3,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:47 PM,26/08/2015 9:29 AM
31301,1999994621,3.0.0,Product Backlog Item,Implement logging for ApplyStylesheet,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:09 PM,02/09/2015 10:16 AM
31302,1999994806,3.0.0,Product Backlog Item,Implement logging for BreakDocument,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:10 PM,02/09/2015 10:16 AM
31303,1999994991,3.0.0,Product Backlog Item,Implement logging for ConvertExcelDocument,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:10 PM,03/09/2015 8:10 AM
31304,1999995176,3.0.0,Product Backlog Item,Implement logging for ConvertPDFDocument,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:10 PM,02/09/2015 10:16 AM
31305,1999995546,3.0.0,Product Backlog Item,Implement logging for ConvertWordDocument,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:11 PM,02/09/2015 10:16 AM
31306,1999995731,3.0.0,Product Backlog Item,Implement logging for ConvertToXML,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:11 PM,03/09/2015 8:10 AM
31307,1999995916,3.0.0,Product Backlog Item,Implement logging for DocumentCatalog,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:11 PM,02/09/2015 10:16 AM
31308,1999996101,3.0.0,Product Backlog Item,Implement logging for Email,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:11 PM,02/09/2015 10:16 AM
31309,1999996286,3.0.0,Product Backlog Item,~Implement logging for EvaluateXPath,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 89,\Activities,,18/08/2015 12:11 PM,08/09/2015 9:04 AM
31310,1999996471,3.0.0,Product Backlog Item,Implement logging for SaveToDisk,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:12 PM,02/09/2015 10:16 AM
29193,1999996622,3.0.0,Product Backlog Item,Spike: Determine how Ribbon bar integration should be done,8,Done,Analyzed; Capitalize,\3.0.0\3.0 TPR\Sprint 85,\Activities,,26/06/2015 10:37 AM,21/07/2015 9:46 AM
31312,1999996841,3.0.0,Product Backlog Item,Implement logging for ExecutePlugin,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:12 PM,02/09/2015 10:16 AM
31313,1999997026,3.0.0,Product Backlog Item,Implement logging for FindMatchingWorkflow,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:16 PM,02/09/2015 10:16 AM
31314,1999997211,3.0.0,Product Backlog Item,Implement logging for GetFileFromFolder,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:17 PM,13/10/2015 3:51 PM
31315,1999997396,3.0.0,Product Backlog Item,Implement logging for GetWorkflowMatchRecords,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:17 PM,03/09/2015 7:11 AM
31316,1999997581,3.0.0,Product Backlog Item,Implement logging for SerializeDocument,0.5,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 88,\Activities,,18/08/2015 12:18 PM,02/09/2015 10:16 AM
32571,,3.0.0,Product Backlog Item,(3.0.0) ACTIVITIES: Link to Online Help,3,Done,Analyzed; Capitalize,\3.0.0\3.0 TPR\Sprint 91,\Activities,,10/09/2015 11:43 AM,21/10/2015 1:48 PM
31721,,3.0.0,Product Backlog Item,9 - (3.0.0) ACTIVITIES: Modify stock file acquisition workflow to utilize property bag activities for matching,8,Done,Analyzed; Capitalize,\3.0.0\3.0 TPR\Sprint 90,\Activities,,21/08/2015 10:30 AM,30/09/2015 2:50 PM
31348,,2.6,Product Backlog Item,8 - EDG API 2.6.6.2 Release,1,Done,,\3.0.0\3.0 TPR\Sprint 90,\Defects,,18/08/2015 3:40 PM,30/09/2015 10:50 AM
31347,,2.6,Product Backlog Item,7 - EDG API 2.6.6.2 Testing,3,Done,,\3.0.0\3.0 TPR\Sprint 90,\Defects,,18/08/2015 3:38 PM,30/09/2015 9:13 AM
29702,,3.0.0,Product Backlog Item,Integrate Visual Designer plugin,13,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 85,\Activities,,13/07/2015 8:40 AM,23/07/2015 9:08 AM
29059,,3.0.0,Product Backlog Item,(3.0.0) Smoke Testing of Sprint 83,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 84,\Activities,,25/06/2015 9:49 AM,06/07/2015 11:31 AM
29020,,3.0.0,Product Backlog Item,(3.0.0) PERFORMANCE TESTING: WF Performance Comparisons for SM Repository Interaction,2,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 84,\Activities,,25/06/2015 9:14 AM,30/06/2015 1:55 PM
24000,,3.0.0,Product Backlog Item,*(3.0.0) PDF Certificate Security - getting error when clicking on image,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,30/03/2015 7:41 AM,31/03/2015 11:53 AM
23999,,3.0.0,Product Backlog Item,*(3.0.0) Workflow Activities: ConvertDocument: PDF - Disable PDF Bookmarks Setting,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities,,27/03/2015 5:00 PM,31/03/2015 11:53 AM
23828,,2.6,Product Backlog Item,* Test 3E Attachment Plugin,1,Done,,\3.0.0\3.0 Alpha\Sprint 77,\Defects,,25/03/2015 5:36 PM,25/03/2015 5:40 PM
23679,,3.0.0,Product Backlog Item,* QA - Training QA-EPAM using newly provided Sampler Solution for 3.0 Activities,1,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities\Dev,,23/03/2015 11:09 AM,23/03/2015 11:14 AM
23668,,3.0.0,Product Backlog Item,QA:Resolve issues testing of workflows/activities with Visual Studio project - issues with references,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities\Dev,,20/03/2015 5:00 PM,20/03/2015 5:02 PM
23342,,3.0.0,Product Backlog Item,* DEV: Create VM version of physical EDS testing system,1,Done,,\3.0.0\3.0 Alpha\Sprint 76,\Activities\Dev,,17/03/2015 10:14 AM,17/03/2015 3:47 PM
23207,,3.0.0,Product Backlog Item,* DEV: Finish Bronze Certification - Brent,2,Done,,\3.0.0\3.0 Alpha\Sprint 76,\Activities\Dev,,12/03/2015 8:34 AM,12/03/2015 8:39 AM
22514,,3.0.0,Product Backlog Item,QA Team Training session - general overview of test case creation,2,Done,,\3.0.0\3.0 Alpha\Sprint 75,\Activities\Dev,,26/02/2015 10:31 AM,26/02/2015 10:36 AM
18942,,3.0.0,Product Backlog Item,DEV: 8th Light Training,8,Done,,\3.0.0\3.0 Alpha\Sprint 70,\Activities\Dev,,04/12/2014 9:28 AM,10/12/2014 2:01 PM
48711,19458912,none,Bug,*Deserialize Matches: Obj Reference Exception,2,Done,,\3.0.0\3.0 GA\Sprint 109,\Activities,2 - High,17/06/2016 8:53 AM,20/06/2016 11:17 AM
48949,30067296,3.0.0,Product Backlog Item,PrintDocument Designer: Support for Collate,2,Done,,\3.0.0\3.0 GA\Sprint 110,\Activities\PrintDocument,,22/06/2016 4:38 PM,28/06/2016 8:38 AM
49399,38231346,3.0.0,Product Backlog Item,(3.0.0) Append performance testing analysis and improvements,13,New,,\3.0.0\3.0 GA,\Activities,,30/06/2016 9:55 AM,
49427,24004650,3.0.0,Product Backlog Item,(3.0.0) UpdateWordFields - Analysis and Improvements,5,Committed,,\3.0.0\3.0 GA\Sprint 111,\Activities,,04/07/2016 3:45 PM,
49483,37101,none,Product Backlog Item,Assist Performance Testers,1,Done,,\3.0.0\3.0 GA\Sprint 109,\Activities,,06/07/2016 9:15 AM,06/07/2016 9:17 AM
49782,23999751,none,Product Backlog Item,Initial sample load of Buchanan,1,Done,,\3.0.0\3.0 GA\Sprint 111,\Activities,,12/07/2016 3:25 PM,12/07/2016 3:32 PM
42494,205992246,3.0.0,Product Backlog Item,(3.0.0) Digitally sign assemblies,2,Approved,READY,\3.0.0\3.0 GA,\Dev and Quality,,23/02/2016 2:07 PM,
20532,29090360,3.0.0,Product Backlog Item,(3.0.0) SECURITY: Veracode Scan,3,Done,,\3.0.0\3.0 GA\Sprint 110,\Dev and Quality,,16/01/2015 4:17 PM,30/06/2016 9:40 AM
